bill_id,title,ministry,Member,introduction_date,Debate/Date Passed in LS,Debate/Date Passed in RS,status,Act No,Assent Date,Gazeette Notification,Referred to Committee Date,year,is_amendment,is_appropriation,is_finance
93,"The Appropriation (Railways) No. 4 Bill, 2007",RAILWAYS,,2007-11-29,29 Nov 2007,1 Dec 2007,Assented,48  of 2007,12/12/2007 ,https://sansad.in/getFile/BillsPDFFiles/Notification/2007-93-gaz.pdf?source=loksabhadocs,,2007,0,1,0
90,"The Payment of Gratuity (Amendment) Bill, 2007",LABOUR  AND  EMPLOYMENT,,2007-11-26,,,Withdrawn,,,,,2007,1,0,0
87,"The NEPA LIMITED (Disinvestment of Ownership) Bill, 2007",HEAVY INDUSTRIES AND PUBLIC ENTERPRISES,,2007-11-22,,,Lapsed,,,,,2007,0,0,0
88,"The National Capital Territory of Delhi Laws (Special Provisions) Second Bill, 2007.",URBAN DEVELOPMENT,,2007-11-22,27 Nov 2007,29 Nov 2007,Assented,43  of 2007,05/12/2007 ,https://sansad.in/getFile/BillsPDFFiles/Notification/2007-88-gaz.pdf?source=loksabhadocs,,2007,0,0,0
89,"The Payment of Bonus (Amendment) Bill, 2007.",LABOUR  AND  EMPLOYMENT,,2007-11-22,27 Nov 2007,3 Dec 2007,Assented,45  of 2007,12/12/2007 ,https://sansad.in/getFile/BillsPDFFiles/Notification/2007-89-gaz.pdf?source=loksabhadocs,,2007,1,0,0
72,"The Airports Economic Regulatory Authority of India Bill, 2008",CIVIL AVIATION,,2007-09-05,22 Oct 2008,24 Oct 2008,Assented,27  of 2008,05/12/2008 ,https://sansad.in/getFile/BillsPDFFiles/Notification/2007-72-gaz.pdf?source=loksabhadocs,,2007,0,0,0
71,"The Clinical Establishments (Registration and Regulation) Bill, 2007",HEALTH AND FAMILY WELFARE,,2007-08-30,,,Lapsed,,,,,2007,0,0,0
70,"The Competition (Amendment) Bill, 2007",CORPORATE AFFAIRS,,2007-08-29,6 Sep 2007,10 Sep 2007,Assented,39  of 2007,24/09/2007 ,https://sansad.in/getFile/BillsPDFFiles/Notification/2007-70-gaz.pdf?source=loksabhadocs,,2007,1,0,0
73,"The National Waterway (Lakhipur-Bhanga Stretch of the Barak River) Bill, 2007","SHIPPING, ROAD TRANSPORT AND HIGHWAYS",,2007-08-29,25 Feb 2009,,Lapsed,,,,,2007,0,0,0
65,"The Trade Marks (Amendment) Bill, 2007",COMMERCE AND INDUSTRY,,2007-08-23,25 Feb 2009,,Lapsed,,,,,2007,1,0,0
69,"The Appropriation (Railways) No. 3 Bill, 2007",RAILWAYS,,2007-08-23,23 Aug 2007,29 Aug 2007,Assented,34  of 2007,07/09/2007 ,https://sansad.in/getFile/BillsPDFFiles/Notification/2007-69-gaz.pdf?source=loksabhadocs,,2007,0,1,0
66,"The Appropriation (No.3) Bill, 2007",FINANCE,,2007-08-22,22 Aug 2007,24 Aug 2007,Assented,33  of 2007,03/09/2007 ,https://sansad.in/getFile/BillsPDFFiles/Notification/2007-66-gaz.pdf?source=loksabhadocs,,2007,0,1,0
62,"The Cigarettes and Other Tobacco Products (Prohibition of Advertisement and Regulation of Trade and Commerce, Production, Supply and Distribution) Amendment Bill, 2007",HEALTH AND FAMILY WELFARE,,2007-08-20,6 Sep 2007,10 Sep 2007,Assented,38  of 2007,24/09/2007 ,https://sansad.in/getFile/BillsPDFFiles/Notification/2007-62-gaz.pdf?source=loksabhadocs,,2007,1,0,0
63,"The All-India Institute of Medical Sciences and the Post-Graduate Institute of Medical Education and Research (Amendment) Bill, 2007",HEALTH AND FAMILY WELFARE,,2007-08-20,22 Nov 2007,28 Nov 2007,Assented,42  of 2007,30/11/2007 ,,,2007,1,0,0
60,"The National Capital Territory of Delhi Laws (Special Provisions) Bill, 2007. ",URBAN DEVELOPMENT,,2007-08-17,,,Withdrawn,,,,,2007,0,0,0
61,"The State Bank of India (Amendment) Bill, 2007",FINANCE,,2007-08-16,20 Aug 2007,23 Aug 2007,Assented,32  of 2007,03/09/2007 ,https://sansad.in/getFile/BillsPDFFiles/Notification/2007-61-gaz.pdf?source=loksabhadocs,,2007,1,0,0
57,"The Tyre Corporation of India (Disinvestment of Ownership) BIll, 2007",HEAVY INDUSTRIES AND PUBLIC ENTERPRISES,,2007-05-17,23 Nov 2007,3 Dec 2007,Assented,50  of 2007,12/12/2007 ,https://sansad.in/getFile/BillsPDFFiles/Notification/2007-57-gaz.pdf?source=loksabhadocs,,2007,0,0,0
47,"The Damodar Valley Corporation (Amendment) Bill, 2007",POWER,,2007-05-04,,,Lapsed,,,,,2007,1,0,0
50,"The Carriage by Air (Amendment) Bill, 2007",CIVIL AVIATION,,2007-05-04,30 Apr 2008,18 Feb 2009,Assented,28  of 2009,20/03/2009 ,https://sansad.in/getFile/BillsPDFFiles/Notification/2007-50-gaz.pdf?source=loksabhadocs,,2007,1,0,0
51,"The Appropriation (No.2) Bill, 2007",FINANCE,,2007-04-28,28 Apr 2007,4 May 2007,Assented,21  of 2007,10/05/2007 ,https://sansad.in/getFile/BillsPDFFiles/Notification/2007-51-gaz.pdf?source=loksabhadocs,,2007,0,1,0
46,"The Appropriation (Railways) No.2 Bill, 2007",RAILWAYS,,2007-04-26,26 Apr 2007,3 May 2007,Assented,20  of 2007,10/05/2007 ,https://sansad.in/getFile/BillsPDFFiles/Notification/2007-46-gaz.pdf?source=loksabhadocs,,2007,0,1,0
40,"The Maintenance and Welfare of Parents and Senior Citizens Bill, 2007",SOCIAL JUSTICE AND EMPOWERMENT,,2007-03-20,5 Dec 2007,6 Dec 2007,Assented,56  of 2007,29/12/2007 ,https://sansad.in/getFile/BillsPDFFiles/Notification/2007-40-gaz.pdf?source=loksabhadocs,,2007,0,0,0
41,"The Micro Financial Sector (Development and Regulation) Bill, 2007",FINANCE,,2007-03-20,,,Lapsed,,,,,2007,0,0,0
36,"The Appropropriation (Vote on Account) Bill, 2007",FINANCE,,2007-03-16,16 Mar 2007,19 Mar 2007,Assented,14  of 2007,22/03/2007 ,https://sansad.in/getFile/BillsPDFFiles/Notification/2007-36-gaz.pdf?source=loksabhadocs,,2007,0,0,0
37,"The Appropriation Bill, 2007",FINANCE,,2007-03-16,16 Mar 2007,19 Mar 2007,Assented,15  of 2007,22/03/2007 ,https://sansad.in/getFile/BillsPDFFiles/Notification/2007-37-gaz.pdf?source=loksabhadocs,,2007,0,1,0
29,"The Indian Maritime University Bill, 2007","SHIPPING, ROAD TRANSPORT AND HIGHWAYS",,2007-03-13,21 Oct 2008,24 Oct 2008,Assented,22  of 2008,11/11/2008 ,https://sansad.in/getFile/BillsPDFFiles/Notification/2007-29-gaz.pdf?source=loksabhadocs,,2007,0,0,0
28,"The Appropriation (Railways) Vote on Account Bill, 2007",RAILWAYS,,2007-03-09,9 Mar 2007,14 Mar 2007,Assented,12  of 2007,22/03/2007 ,,,2007,0,1,0
30,"The Taxation Laws (Amendment) Bill, 2007",FINANCE,,2007-03-09,19 Mar 2007,20 Mar 2007,Assented,16  of 2007,26/03/2007 ,https://sansad.in/getFile/BillsPDFFiles/Notification/2007-30-gaz.pdf?source=loksabhadocs,,2007,1,0,0
31,"The Banking Regulation (Amendment) Bill, 2007",FINANCE,,2007-03-09,16 Mar 2007,19 Mar 2007,Assented,17  of 2007,26/03/2007 ,https://sansad.in/getFile/BillsPDFFiles/Notification/2007-31-gaz.pdf?source=loksabhadocs,,2007,1,0,0
35,"The Appropriation (Railways) Bill, 2007",RAILWAYS,,2007-03-09,9 Mar 2007,14 Mar 2007,Assented,13  of 2007,22/03/2007 ,https://sansad.in/getFile/BillsPDFFiles/Notification/2007-35-gaz.pdf?source=loksabhadocs,,2007,0,1,0
27,"The National Rural Employment Guarantee (Extension of Jammu and Kashmir) Bill, 2007",RURAL DEVELOPMENT,,2007-03-07,19 Mar 2007,27 Apr 2007,Assented,23  of 2007,11/05/2007 ,https://sansad.in/getFile/BillsPDFFiles/Notification/2007-27-gaz.pdf?source=loksabhadocs,,2007,0,0,0
23,"The National Tax Tribunal (Amendment) Bill, 2007",LAW AND JUSTICE,,2007-03-01,19 Mar 2007,20 Mar 2007,Assented,18  of 2007,03/04/2007 ,https://sansad.in/getFile/BillsPDFFiles/Notification/2007-23-gaz.pdf?source=loksabhadocs,,2007,1,0,0
24,"The National Institute of Pharmaceutical Education and Rsearch (Amendment) Bill, 2007",CHEMICALS AND FERTILIZERS,,2007-03-01,16 Mar 2007,19 Mar 2007,Assented,19  of 2007,03/04/2007 ,https://sansad.in/getFile/BillsPDFFiles/Notification/2007-24-gaz.pdf?source=loksabhadocs,,2007,1,0,0
26,"The Sports Broadcasting Signals (Mandatory Sharing with Prasar Bharati) Bill, 2007",INFORMATION AND BROADCASTING,,2007-03-01,8 Mar 2007,9 Mar 2007,Assented,11  of 2007,19/03/2007 ,https://sansad.in/getFile/BillsPDFFiles/Notification/2007-26-gaz.pdf?source=loksabhadocs,,2007,0,0,0
22,"The Finance Bill, 2007",FINANCE,,2007-02-28,3 May 2007,4 May 2007,Assented,22  of 2007,11/05/2007 ,https://sansad.in/getFile/BillsPDFFiles/Notification/2007-22-gaz.pdf?source=loksabhadocs,,2007,0,0,1
101,"The Cable Television Networks (Regulation) Amendment Bill, 2006",INFORMATION AND BROADCASTING,,2006-12-19,3 May 2007,15 May 2007,Assented,25  of 2007,28/05/2007 ,https://sansad.in/getFile/BillsPDFFiles/Notification/2006-101-gaz.pdf?source=loksabhadocs,,2006,1,0,0
97,"The Judges (Inquiry) Bill, 2006",LAW AND JUSTICE,,2006-12-19,,,Lapsed,,,,,2006,0,0,0
100,"The Central Road Fund (Amendment) Bill, 2006",ROAD TRANSPORT AND HIGHWAYS,,2006-12-18,16 May 2007,17 May 2007,Assented,28  of 2007,01/06/2007 ,,,2006,1,0,0
99,"The State Bank of India (Amendment) Bill, 2006",FINANCE,,2006-12-18,,,Lapsed,,,,,2006,1,0,0
96,"The Information Technology (Amendment) Bill, 2006",COMMUNICATIONS AND INFORMATION TECHNOLOGY,,2006-12-15,22 Dec 2006,23 Dec 2008,Assented,10  of 2009,05/02/2009 ,https://sansad.in/getFile/BillsPDFFiles/Notification/2006-96-gaz.pdf?source=loksabhadocs,,2006,1,0,0
98,"The Securities Contracts (Regulation) Amendment Bill, 2006",FINANCE,,2006-12-14,14 May 2007,17 May 2007,Assented,27  of 2007,28/05/2007 ,,,2006,1,0,0
94,"The Appropriation (No. 5) Bill, 2006",FINANCE,,2006-12-12,12 Dec 2006,14 Dec 2006,Assented,55  of 2006,24/12/2006 ,https://sansad.in/getFile/BillsPDFFiles/Notification/2006-94-gaz.pdf?source=loksabhadocs,,2006,0,1,0
95,"The Appropriation (No.6) Bill, 2006",FINANCE,,2006-12-12,12 Dec 2006,14 Dec 2006,Assented,56  of 2006,24/12/2006 ,https://sansad.in/getFile/BillsPDFFiles/Notification/2006-95-gaz.pdf?source=loksabhadocs,,2006,0,1,0
92,"The National Waterway (Talcher-Dhamra Stretch of Rivers, Geonkhali-Charbatia Stretch of East Coast Canal, Charbatia-Dhamra Stretch of Matai River and Mahanadi Delta Rivers) Bill, 2008.","SHIPPING, ROAD TRANSPORT AND HIGHWAYS",,2006-12-08,23 Oct 2008,24 Oct 2008,Assented,23  of 2008,17/11/2008 ,https://sansad.in/getFile/BillsPDFFiles/Notification/2006-92-gaz.pdf?source=loksabhadocs,,2006,0,0,0
93,"The National Waterway (Kakinada-Puducherry Stretch of Canals and the Kaluvelly Tank, Bhadrachalam-Rajahmundry Stretch of River Godavari and Wazirabad-Vijayawada Stretch of River Krishna) Bill, 2008.","SHIPPING, ROAD TRANSPORT AND HIGHWAYS",,2006-12-08,23 Oct 2008,24 Oct 2008,Assented,24  of 2008,17/11/2008 ,https://sansad.in/getFile/BillsPDFFiles/Notification/2006-93-gaz.pdf?source=loksabhadocs,,2006,0,0,0
90,"The Appropriation (Railways) No. 5 Bill, 2006",RAILWAYS,,2006-12-05,5 Dec 2006,7 Dec 2006,Assented,50  of 2006,17/12/2006 ,https://sansad.in/getFile/BillsPDFFiles/Notification/2006-90-gaz.pdf?source=loksabhadocs,,2006,0,1,0
91,"The Appropriation (Railways) No.6 Bill, 2006",RAILWAYS,,2006-12-05,5 Dec 2006,7 Dec 2006,Assented,53  of 2006,21/12/2006 ,https://sansad.in/getFile/BillsPDFFiles/Notification/2006-91-gaz.pdf?source=loksabhadocs,,2006,0,1,0
89,"The Uttranchal (Alteration of Name) Bill, 2006",HOME AFFAIRS,,2006-12-04,5 Dec 2006,7 Dec 2006,Assented,52  of 2006,21/12/2006 ,https://sansad.in/getFile/BillsPDFFiles/Notification/2006-89-gaz.pdf?source=loksabhadocs,,2006,0,0,0
74,"The Jallianwala Bagh National Memorial (Amendment) Bill, 2006                                                                                                                                           ",TOURISM AND CULTURE,,2006-11-23,30 Nov 2006,5 Dec 2006,Assented,51  of 2006,21/12/2006 ,https://sansad.in/getFile/BillsPDFFiles/Notification/2006-74-gaz.pdf?source=loksabhadocs,,2006,1,0,0
76,"The Central Educational Institutions (Reservation in Admission) Bill, 2006                                                                                                                              ",HUMAN RESOURCE  DEVELOPMENT,,2006-08-25,14 Dec 2006,18 Dec 2006,Assented,5  of 2007,03/01/2007 ,https://sansad.in/getFile/BillsPDFFiles/Notification/2006-76-gaz.pdf?source=loksabhadocs,,2006,0,0,0
73,"The Salary, Allowances and Pension of Members of Parliament (Amendment) Bill, 2006                                                                                                                      ",PARLIAMENTARY  AFFAIRS,,2006-08-22,23 Aug 2006,24 Aug 2006,Assented,40  of 2006,12/09/2006 ,https://sansad.in/getFile/BillsPDFFiles/Notification/2006-73-gaz.pdf?source=loksabhadocs,,2006,1,0,0
