url,title,ministry,status,house,introduction_date,passed_ls,passed_rs,assent_date,type,short_title,bill_id,total_actions
https://prsindia.org/billtrack/the-science-and-engineering-research-board-bill-2008,"The Science and Engineering Research Board Bill, 2008",,Passed,Lok Sabha,,,,,Government,The Science and Engineering Research Board Bill,1116,5
https://prsindia.org/billtrack/the-central-excise-amendment-bill-2025,"The Central Excise (Amendment) Bill, 2025",Finance,Passed,Lok Sabha,,,,,Government,The Central Excise (Amendment) Bill,1117,5
https://prsindia.org/billtrack/the-andhra-pradesh-reorganisation-amendment-bill-2015,"The Andhra Pradesh Reorganisation (Amendment) Bill, 2015",Home Affairs,Passed,Lok Sabha,,,,,Government,The Andhra Pradesh Reorganisation (Amendment) Bill,1118,5
https://prsindia.org/billtrack/the-central-universities-bill-2009,"The Central Universities Bill, 2009",,Unknown,Unknown,,,,,Government,The Central Universities Bill,1119,5
https://prsindia.org/billtrack/the-insolvency-and-bankruptcy-code-amendment-bill-2019,"The Insolvency and Bankruptcy Code (Amendment) Bill, 2019",Finance,Passed,Lok Sabha,,,,,Government,The Insolvency and Bankruptcy Code (Amendment) Bill,1120,5
https://prsindia.org/billtrack/the-banning-of-unregulated-deposit-schemes-ordinance-2019,"The Banning of Unregulated Deposit Schemes Ordinance, 2019",Law and Justice,Pending,Lok Sabha,,,,,Government,The Banning of Unregulated Deposit Schemes Ordinance,1121,5
https://prsindia.org/billtrack/the-anand-marriage-amendment-bill-2012,"The Anand Marriage (Amendment) Bill, 2012",Law and Justice,Passed,Lok Sabha,,,,,Government,The Anand Marriage (Amendment) Bill,1122,5
https://prsindia.org/billtrack/the-industrial-relations-code-2020,"The Industrial Relations Code, 2020",Labour and Employment,Passed,Lok Sabha,,,,,Government,The Industrial Relations Code,1123,5
https://prsindia.org/billtrack/the-agricultural-biosecurity-bill-2013,"The Agricultural Biosecurity Bill, 2013",Agriculture,Introduced,Lok Sabha,,,,,Government,The Agricultural Biosecurity Bill,1124,5
https://prsindia.org/billtrack/the-land-acquisition-and-resettlement-and-rehabilitation-bill-2011-579,"The Land Acquisition and Resettlement and Rehabilitation Bill, 2011",Rural Development,Passed,Lok Sabha,,,,,Government,The Land Acquisition and Resettlement and Rehabilitation Bill,1125,5
https://prsindia.org/billtrack/the-repealing-and-amending-bill-2019,"The Repealing and Amending Bill, 2019",Law and Justice,Passed,Lok Sabha,,,,,Government,The Repealing and Amending Bill,1126,5
https://prsindia.org/billtrack/the-insurance-amendment-bill-2021,"The Insurance (Amendment) Bill, 2021",Corporate Affairs,Passed,Lok Sabha,,,,,Government,The Insurance (Amendment) Bill,1127,5
https://prsindia.org/billtrack/the-unlawful-activities-prevention-amendment-bill-2008,"The Unlawful Activities (Prevention) Amendment Bill, 2008",,Passed,Lok Sabha,,,,,Government,The Unlawful Activities (Prevention) Amendment Bill,1128,5
https://prsindia.org/billtrack/the-land-acquisition-amendment-bill-2007,"The Land Acquisition (Amendment) Bill, 2007",Rural Development,Pending,Lok Sabha,,,,,Government,The Land Acquisition (Amendment) Bill,1129,5
https://prsindia.org/billtrack/overview-legislative-proposals-in-higher-education,Overview: Legislative Proposals in Higher Education,Human Resource Development,Unknown,Unknown,,,,,Government,Overview: Legislative Proposals in Higher Education,1130,5
https://prsindia.org/billtrack/the-securities-and-insurance-laws-amendment-and-validation-bill-2010,"The Securities and Insurance Laws (Amendment and Validation) Bill, 2010",Finance,Passed,Lok Sabha,,,,,Government,The Securities and Insurance Laws (Amendment and Validation) Bill,1131,5
https://prsindia.org/billtrack/the-prasar-bharati-broadcasting-corporation-of-india-amendment-bill-2008,"The Prasar Bharati (Broadcasting Corporation of India) Amendment Bill, 2008",,Passed,Lok Sabha,,,,,Government,The Prasar Bharati (Broadcasting Corporation of India) Amendment Bill,1132,5
https://prsindia.org/billtrack/the-repatriation-of-prisoners-amendment-bill-2010,"The Repatriation of Prisoners (Amendment) Bill, 2010",Home Affairs,Passed,Lok Sabha,,,,,Government,The Repatriation of Prisoners (Amendment) Bill,1133,5
https://prsindia.org/billtrack/the-building-and-other-construction-workers-related-laws-amendment-bill-2013,"The Building and Other Construction Workers Related Laws (Amendment) Bill, 2013",Labour,Introduced,Rajya Sabha,,,,,Government,The Building and Other Construction Workers Related Laws (Amendment) Bill,1134,5
https://prsindia.org/billtrack/the-national-investigation-agency-bill-2008,"The National Investigation Agency Bill, 2008",,Passed,Lok Sabha,,,,,Government,The National Investigation Agency Bill,1135,5
https://prsindia.org/billtrack/the-unlawful-activities-prevention-amendment-bill-2011,"The Unlawful Activities (Prevention) Amendment Bill, 2011",Home Affairs,Passed,Lok Sabha,,,,,Government,The Unlawful Activities (Prevention) Amendment Bill,1136,5
https://prsindia.org/billtrack/the-companies-bill-2011,"The Companies Bill, 2011",Corporate Affairs,Passed,Lok Sabha,,,,,Government,The Companies Bill,1137,5
https://prsindia.org/billtrack/the-insolvency-and-bankruptcy-code-amendment-ordinance-2020,"The Insolvency and Bankruptcy Code (Amendment) Ordinance, 2020",Finance,Unknown,Unknown,,,,,Government,The Insolvency and Bankruptcy Code (Amendment) Ordinance,1138,5
https://prsindia.org/billtrack/the-regional-rural-banks-amendment-bill-2014,"The Regional Rural Banks (Amendment) Bill, 2014",Finance,Passed,Lok Sabha,,,,,Government,The Regional Rural Banks (Amendment) Bill,1139,5
https://prsindia.org/billtrack/the-railways-second-amendment-bill-2008,"The Railways (Second Amendment) Bill, 2008",,Introduced,Lok Sabha,,,,,Government,The Railways (Second Amendment) Bill,1140,5
https://prsindia.org/billtrack/the-narcotic-drugs-and-psychotropic-substances-amendment-bill-2021,"The Narcotic Drugs and Psychotropic Substances (Amendment) Bill, 2021",Finance,Passed,Lok Sabha,,,,,Government,The Narcotic Drugs and Psychotropic Substances (Amendment) Bill,1141,5
https://prsindia.org/billtrack/the-scheduled-castes-and-scheduled-tribes-reservation-in-posts-and-services-bill-2008,"The Scheduled Castes and Scheduled Tribes (Reservation in Posts and Services) Bill, 2008",,Passed,Lok Sabha,,,,,Government,The Scheduled Castes and Scheduled Tribes (Reservation in Posts and Services) Bill,1142,5
https://prsindia.org/billtrack/draft-registration-of-press-and-periodicals-bill-2019,"Draft Registration of Press and Periodicals Bill, 2019",Information and Broadcasting,Unknown,Unknown,,,,,Government,Draft Registration of Press and Periodicals Bill,1143,5
https://prsindia.org/billtrack/the-maternity-benefit-amendment-bill-2007,"The Maternity Benefit (Amendment) Bill, 2007",,Passed,Lok Sabha,,,,,Government,The Maternity Benefit (Amendment) Bill,1144,5
https://prsindia.org/billtrack/the-prohibition-of-unfair-practices-in-technical-educational-institutions-medical-educational-institutions-and-university-bill-2010,"The Prohibition of Unfair Practices in Technical Educational Institutions, Medical Educational Institutions and University Bill, 2010",Human Resource Development,Introduced,Lok Sabha,,,,,Government,The Prohibition of Unfair Practices in Technical Educational Institutions,1145,5
https://prsindia.org/billtrack/the-constitution-118th-amendment-bill-2012-insertion-of-new-article-371j,"The Constitution (118th Amendment) Bill, 2012 (Insertion of new article 371J)",Home Affairs,Passed,Lok Sabha,,,,,Government,The Constitution (118th Amendment) Bill,1146,5
https://prsindia.org/billtrack/the-national-bank-for-financing-infrastructure-and-development-bill-2021,"The National Bank for Financing Infrastructure and Development (NBFID) Bill, 2021","Finance, Corporate Affairs and Information & Broadcasting",Passed,Lok Sabha,,,,,Government,The National Bank for Financing Infrastructure and Development (NBFID) Bill,1147,5
https://prsindia.org/billtrack/the-indian-medical-council-amendment-bill-2010,"The Indian Medical Council (Amendment) Bill, 2010",Health,Passed,Lok Sabha,,,,,Government,The Indian Medical Council (Amendment) Bill,1148,5
https://prsindia.org/billtrack/the-constitution-one-hundred-and-twenty-fourth-amendment-bill-2019,"The Constitution (124th Amendment) Bill, 2019",Social Justice and Empowerment,Passed,Lok Sabha,,,,,Government,The Constitution (124th Amendment) Bill,1149,5
https://prsindia.org/billtrack/the-motor-vehicles-amendment-bill-2014,"The Motor Vehicles (Amendment) Bill, 2014",Roads,Passed,Lok Sabha,,,,,Government,The Motor Vehicles (Amendment) Bill,1150,5
https://prsindia.org/billtrack/the-plantations-labour-amendment-bill-2008,"The Plantations Labour (Amendment) Bill, 2008",Labour,Passed,Lok Sabha,,,,,Government,The Plantations Labour (Amendment) Bill,1151,5
https://prsindia.org/billtrack/the-national-food-security-ordinance-2013,"The National Food Security Ordinance, 2013",Consumer Affairs and Food Distribution,Unknown,Unknown,,,,,Government,The National Food Security Ordinance,1152,5
https://prsindia.org/billtrack/the-citizenship-amendment-bill-2016,"The Citizenship (Amendment) Bill, 2016",Home Affairs,Pending,Lok Sabha,,,,,Government,The Citizenship (Amendment) Bill,1153,5
https://prsindia.org/billtrack/the-ancient-monuments-and-archaeological-sites-and-remains-amendment-bill-2017,"The Ancient Monuments and Archaeological Sites and Remains (Amendment) Bill, 2017",Culture,Pending,Lok Sabha,,,,,Government,The Ancient Monuments and Archaeological Sites and Remains (Amendment) Bill,1154,5
https://prsindia.org/billtrack/the-farmers-empowerment-and-protection-agreement-on-price-assurance-and-farm-services-ordinance-2020,"The Farmers (Empowerment and Protection) Agreement on Price Assurance and Farm Services Ordinance, 2020",Agriculture and Farmers Welfare,Unknown,Unknown,,,,,Government,The Farmers (Empowerment and Protection) Agreement on Price Assurance and Farm Services Ordinance,1155,5
https://prsindia.org/billtrack/the-dadra-and-nagar-haveli-and-daman-and-diu-merger-of-union-territories-bill-2019,"The Dadra and Nagar Haveli and Daman and Diu (Merger of Union Territories) Bill, 2019",Home Affairs,Passed,Lok Sabha,,,,,Government,The Dadra and Nagar Haveli and Daman and Diu (Merger of Union Territories) Bill,1156,5
https://prsindia.org/billtrack/the-national-institute-of-design-bill-2013,"The National Institute of Design Bill, 2013",Textile,Passed,Lok Sabha,,,,,Government,The National Institute of Design Bill,1157,5
https://prsindia.org/billtrack/the-payment-and-settlement-systems-bill-2006,"The Payment and Settlement Systems Bill, 2006",,Passed,Lok Sabha,,,,,Government,The Payment and Settlement Systems Bill,1158,5
https://prsindia.org/billtrack/the-constitution-scheduled-castes-order-amendment-bill-2006,"The Constitution (Scheduled Castes) Order Amendment Bill, 2006",,Passed,Lok Sabha,,,,,Government,The Constitution (Scheduled Castes) Order Amendment Bill,1159,5
https://prsindia.org/billtrack/the-rajiv-gandhi-national-aviation-university-bill-2013,"The Rajiv Gandhi National Aviation University Bill, 2013",Civil Aviation,Passed,Lok Sabha,,,,,Government,The Rajiv Gandhi National Aviation University Bill,1160,5
https://prsindia.org/billtrack/the-employment-exchanges-compulsory-notification-of-vacancies-amendment-bill-2013,"The Employment Exchanges (Compulsory Notification of Vacancies) Amendment Bill, 2013",Labour,Introduced,Rajya Sabha,,,,,Government,The Employment Exchanges (Compulsory Notification of Vacancies) Amendment Bill,1161,5
https://prsindia.org/billtrack/the-regulation-of-factor-assignment-of-receivables-bill-2011,"The Regulation of Factor (Assignment of Receivables) Bill, 2011",Finance,Passed,Lok Sabha,,,,,Government,The Regulation of Factor (Assignment of Receivables) Bill,1162,5
https://prsindia.org/billtrack/the-clinical-establishments-registration-and-regulation-bill-2007,"The Clinical Establishments (Registration and Regulation) Bill, 2007",,Introduced,Lok Sabha,,,,,Government,The Clinical Establishments (Registration and Regulation) Bill,1163,5
https://prsindia.org/billtrack/the-insolvency-and-bankruptcy-code-amendment-ordinance-2019,"The Insolvency and Bankruptcy Code (Amendment) Ordinance, 2019",Finance,Passed,Lok Sabha,,,,,Government,The Insolvency and Bankruptcy Code (Amendment) Ordinance,1164,5
https://prsindia.org/billtrack/the-bharatiya-sakshya-second-bill-2023,"The Bharatiya Sakshya (Second) Bill, 2023",Home Affairs,Passed,Lok Sabha,,,,,Government,The Bharatiya Sakshya (Second) Bill,1165,5
https://prsindia.org/billtrack/the-chartered-accountants-the-cost-and-works-accountants-and-the-company-secretaries-amendment-bill-2021,"The Chartered Accountants, the Cost and Works Accountants and the Company Secretaries (Amendment) Bill, 2021",Finance,Passed,Lok Sabha,,,,,Government,The Chartered Accountants,1166,5
https://prsindia.org/billtrack/the-commercial-courts-commercial-division-and-commercial-appellate-division-of-high-courts-amendment-bill-2018,"The Commercial Courts, Commercial Division and Commercial Appellate Division of High Courts (Amendment) Bill, 2018",Law and Justice,Passed,Lok Sabha,,,,,Government,The Commercial Courts,1167,5
https://prsindia.org/billtrack/the-central-educational-institutions-reservation-in-teachers-cadre-bill-2019,"The Central Educational Institutions (Reservation in Teachers' Cadre) Bill, 2019",Human Resource Development,Passed,Lok Sabha,,,,,Government,The Central Educational Institutions (Reservation in Teachers' Cadre) Bill,1168,5
https://prsindia.org/billtrack/the-muslim-women-protection-of-rights-on-marriage-bill-2018,"The Muslim Women (Protection of Rights on Marriage) Bill, 2018",Law and Justice,Pending,Lok Sabha,,,,,Government,The Muslim Women (Protection of Rights on Marriage) Bill,1169,5
https://prsindia.org/billtrack/the-jan-vishwas-amendment-of-provisions-bill-2022,"The Jan Vishwas (Amendment of Provisions) Bill, 2022",Commerce and Industry,Passed,Lok Sabha,,,,,Government,The Jan Vishwas (Amendment of Provisions) Bill,1170,5
https://prsindia.org/billtrack/the-pension-fund-regulatory-and-development-authority-bill-2005,"The Pension Fund Regulatory and Development Authority Bill, 2005",,Introduced,Lok Sabha,,,,,Government,The Pension Fund Regulatory and Development Authority Bill,1171,5
https://prsindia.org/billtrack/the-payment-of-gratuity-amendment-bill-2010,"The Payment of Gratuity (Amendment) Bill, 2010",Labour,Passed,Lok Sabha,,,,,Government,The Payment of Gratuity (Amendment) Bill,1172,5
https://prsindia.org/billtrack/the-citizenship-amendment-bill-2011,"The Citizenship (Amendment) Bill, 2011",Home Affairs,Pending,Rajya Sabha,,,,,Government,The Citizenship (Amendment) Bill,1173,5
https://prsindia.org/billtrack/the-government-of-union-territories-amendment-bill-2025,"The Government of Union Territories (Amendment) Bill, 2025 [Removal of Ministers upon Detention]",Home Affairs,Introduced,Lok Sabha,,,,,Government,The Government of Union Territories (Amendment) Bill,1174,5
https://prsindia.org/billtrack/the-civil-aviation-authority-of-india-bill-2013,"The Civil Aviation Authority of India Bill, 2013",Civil Aviation,Pending,Lok Sabha,,,,,Government,The Civil Aviation Authority of India Bill,1175,5
https://prsindia.org/billtrack/the-dalmia-dadri-cement-limited-acquisition-and-transfer-of-undertakings-amendment-bill-2006,"The Dalmia Dadri Cement Limited (Acquisition and Transfer of Undertakings) Amendment Bill, 2006",,Passed,Lok Sabha,,,,,Government,The Dalmia Dadri Cement Limited (Acquisition and Transfer of Undertakings) Amendment Bill,1176,5
